row_id,order_id,product_id,customer_id,sales,quantity,discount,profit
1129,CA-2015-105970,OFF-EN-10001532,PA-19060,101.88,6,0.0,50.94
2763,CA-2017-126536,OFF-BI-10001191,NK-18490,101.84,5,0.2,36.917
4888,CA-2016-163167,TEC-AC-10003441,RF-19345,101.7,6,0.0,6.102
7391,CA-2017-108035,FUR-FU-10004017,TT-21070,101.52,5,0.2,19.035
9474,CA-2017-102925,FUR-FU-10004245,CD-12280,101.4,5,0.0,38.532
7916,CA-2017-165323,TEC-AC-10004992,SR-20740,101.34,3,0.0,8.1072
5413,CA-2017-166856,TEC-AC-10004992,TS-21505,101.34,3,0.0,8.1072
5132,CA-2017-146626,FUR-FU-10002501,BP-11185,101.12,8,0.0,37.4144
4779,CA-2017-132346,OFF-AP-10000696,PK-19075,100.94,7,0.0,33.3102
6803,CA-2016-109827,TEC-AC-10004353,LW-16825,100.8,2,0.2,21.42
9012,CA-2015-137071,TEC-AC-10004353,ED-13885,100.8,2,0.2,21.42
7323,CA-2017-167626,TEC-AC-10004353,MY-18295,100.8,2,0.2,21.42
545,CA-2014-103849,TEC-PH-10002597,PG-18895,100.792,1,0.2,6.2995
3811,CA-2015-113628,TEC-PH-10000441,AH-10690,100.792,1,0.2,10.0792
4565,CA-2014-101175,OFF-ST-10004950,DM-12955,100.704,6,0.2,-1.2588
1106,US-2016-110156,OFF-ST-10000642,EH-13945,100.704,6,0.2,-16.3644
8259,CA-2017-152310,OFF-BI-10004308,DK-12895,100.704,6,0.2,37.764
1860,CA-2015-121608,TEC-PH-10004959,JB-15400,100.49,1,0.0,25.1225
330,US-2016-141544,OFF-LA-10001074,PO-18850,100.24,10,0.2,33.831
6473,CA-2014-151897,OFF-LA-10001074,VT-21700,100.24,10,0.2,33.831
5624,CA-2016-121748,TEC-AC-10003063,VW-21775,100.0,4,0.0,21.0
1729,CA-2016-106894,TEC-AC-10003063,CA-12265,100.0,4,0.0,21.0
4034,CA-2016-169957,TEC-AC-10003063,SN-20710,100.0,4,0.0,21.0
325,CA-2016-162138,TEC-AC-10001908,GK-14620,99.99,1,0.0,34.9965
1050,CA-2014-139192,TEC-AC-10001606,LC-16885,99.99,1,0.0,37.9962
2421,CA-2017-159597,TEC-AC-10004171,MC-17590,99.99,1,0.0,43.9956
6379,CA-2017-150623,TEC-AC-10004571,DB-13360,99.99,1,0.0,41.9958
9471,CA-2017-102925,TEC-PH-10001448,CD-12280,99.98,2,0.0,3.9992
6805,CA-2014-152233,TEC-AC-10002800,KH-16510,99.98,2,0.0,34.993
9020,CA-2014-100706,TEC-AC-10001314,LE-16810,99.98,2,0.0,7.9984
7411,CA-2014-103058,TEC-AC-10001314,AG-10270,99.98,2,0.0,7.9984
3262,CA-2014-140662,TEC-AC-10001314,TS-21205,99.98,2,0.0,7.9984
3475,CA-2017-111815,TEC-AC-10002926,EP-13915,99.98,2,0.0,42.9914
9147,US-2016-165505,TEC-AC-10002926,CB-12535,99.98,2,0.0,42.9914
5122,CA-2014-149538,TEC-AC-10002926,KB-16585,99.98,2,0.0,42.9914
8932,CA-2017-143252,FUR-FU-10001057,HE-14800,99.95,5,0.0,22.9885
6376,CA-2014-107811,OFF-ST-10000798,LA-16780,99.92,5,0.2,-1.249
916,US-2014-141215,FUR-TA-10001520,KL-16555,99.918,2,0.3,-18.5562
9121,US-2016-155971,OFF-PA-10000210,RB-19795,99.9,5,0.0,46.953
4527,US-2017-105046,OFF-PA-10004353,BE-11335,99.9,5,0.0,47.952
7088,US-2017-143175,OFF-ST-10003123,GA-14515,99.87,3,0.0,23.9688
6442,CA-2016-101161,OFF-ST-10003123,BW-11110,99.87,3,0.0,23.9688
5895,CA-2017-100825,OFF-ST-10003123,KD-16495,99.87,3,0.0,23.9688
5059,CA-2016-120796,OFF-BI-10004330,CS-11950,99.846,9,0.7,-83.205
735,CA-2017-131954,OFF-BI-10003982,DS-13030,99.696,6,0.2,33.6474
2485,CA-2017-126067,OFF-BI-10001658,KN-16705,99.68,5,0.2,32.396
5443,CA-2015-148712,TEC-AC-10003198,JM-15535,99.6,1,0.0,36.852
1015,US-2015-126214,TEC-AC-10003198,JS-15880,99.6,1,0.0,36.852
7047,CA-2014-150581,FUR-TA-10003748,NM-18445,99.592,1,0.2,2.4898
9191,US-2015-130512,OFF-BI-10004519,SM-20320,99.588,2,0.7,-82.99
9973,CA-2016-130225,OFF-EN-10000056,RC-19960,99.568,2,0.2,33.6042
4345,CA-2017-105410,TEC-AC-10001552,ND-18370,99.54,2,0.0,10.9494
5667,CA-2016-141957,OFF-ST-10004340,JG-15310,99.488,2,0.2,8.7052
676,CA-2017-130351,TEC-AC-10003832,RB-19570,99.39,3,0.0,40.7499
1911,CA-2016-105963,TEC-AC-10003832,SC-20770,99.39,3,0.0,40.7499
3766,CA-2016-163153,FUR-TA-10004767,DM-12955,99.372,2,0.3,-1.4196
5255,CA-2015-125185,FUR-CH-10002647,AH-10195,99.372,2,0.3,-7.098
3543,CA-2016-157511,FUR-CH-10002647,SV-20365,99.372,2,0.3,-7.098
6518,US-2017-116652,OFF-AR-10001915,RD-19480,99.3,10,0.0,41.706
1685,CA-2017-149489,OFF-AP-10002495,DK-12835,99.28,2,0.2,12.41
1871,CA-2014-116932,OFF-AR-10002067,ME-18010,99.2,5,0.0,25.792
7663,US-2017-141509,OFF-AR-10002067,SC-20575,99.2,5,0.0,25.792
8928,CA-2015-143616,OFF-AR-10002067,SS-20140,99.2,5,0.0,25.792
7437,CA-2015-148180,OFF-AR-10002067,BP-11095,99.2,5,0.0,25.792
317,CA-2014-164259,OFF-AR-10003373,SP-20860,99.136,4,0.2,8.6744
377,US-2016-134656,OFF-PA-10003039,MM-18280,99.136,4,0.2,30.98
1600,CA-2017-158876,OFF-AR-10003373,AB-10150,99.136,4,0.2,8.6744
6824,CA-2015-154291,OFF-EN-10001335,YS-21880,98.46,9,0.0,49.23
5607,CA-2016-134516,FUR-CH-10002880,FM-14215,98.392,1,0.2,-11.0691
5572,CA-2014-151162,OFF-PA-10001033,EA-14035,98.376,3,0.2,35.6613
6808,CA-2015-128125,OFF-PA-10000357,EB-13705,98.376,3,0.2,35.6613
2462,CA-2015-142419,OFF-BI-10001597,SC-20380,98.352,3,0.2,34.4232
8194,CA-2015-141327,OFF-AP-10001293,LR-16915,98.352,3,0.2,9.8352
6538,CA-2014-169684,OFF-ST-10000934,FH-14365,98.352,3,0.2,-24.588
5686,CA-2015-131072,OFF-BI-10002794,KL-16645,98.352,3,0.2,35.6526
9023,US-2016-141880,FUR-FU-10001979,TC-21475,98.328,3,0.2,9.8328
3686,CA-2015-132626,OFF-ST-10003722,BT-11680,98.21,7,0.0,28.4809
5376,CA-2017-134152,TEC-AC-10004510,RP-19855,98.16,6,0.0,9.816
1785,CA-2017-166317,TEC-AC-10004510,JE-15610,98.16,6,0.0,9.816
6414,CA-2017-151211,TEC-AC-10004510,AH-10120,98.16,6,0.0,9.816
4186,CA-2016-111493,TEC-AC-10004510,CM-12160,98.16,6,0.0,9.816
3904,CA-2015-167010,OFF-AP-10004036,VT-21700,98.112,7,0.2,18.396
1772,CA-2016-129686,OFF-ST-10004337,GG-14650,97.984,2,0.2,-24.496
9984,US-2016-157728,TEC-PH-10001305,RC-19960,97.98,2,0.0,27.4344
9302,US-2015-163433,TEC-PH-10001870,MP-17965,97.968,2,0.2,6.123
7795,CA-2015-127481,OFF-PA-10002377,JD-15895,97.88,2,0.0,48.94
4018,CA-2015-165624,OFF-PA-10002499,FH-14350,97.88,2,0.0,48.94
5793,CA-2017-140186,OFF-AP-10002578,PG-18820,97.84,2,0.0,25.4384
2460,CA-2017-138548,OFF-AP-10002578,JG-15160,97.84,2,0.0,25.4384
8501,CA-2014-169061,OFF-PA-10001878,AB-10150,97.82,2,0.0,45.9754
1854,CA-2015-160472,OFF-PA-10003129,RK-19300,97.82,2,0.0,45.9754
653,CA-2017-140844,OFF-PA-10003892,AR-10405,97.82,2,0.0,45.9754
7875,CA-2016-101672,OFF-PA-10001878,DB-12910,97.82,2,0.0,45.9754
698,CA-2015-119291,OFF-LA-10003510,JO-15550,97.696,4,0.2,31.7512
2280,CA-2017-142622,FUR-CH-10003833,JK-15625,97.568,2,0.2,-6.098
7406,CA-2015-100146,FUR-CH-10003833,CB-12535,97.568,2,0.2,-6.098
9656,CA-2014-156160,FUR-FU-10001876,AS-10090,97.44,3,0.0,35.0784
8648,US-2015-131842,FUR-CH-10004477,RR-19525,97.424,2,0.2,10.9602
9802,CA-2017-137918,OFF-SU-10000898,JK-15730,97.3,7,0.0,28.217
177,US-2017-152366,OFF-AP-10002684,SJ-20500,97.264,4,0.8,-243.16
2964,CA-2017-137428,FUR-CH-10003817,AY-10555,97.184,2,0.2,6.074
7304,US-2017-117450,FUR-CH-10003817,DO-13645,97.184,2,0.2,6.074
628,CA-2017-153787,OFF-AP-10001563,AT-10735,97.16,2,0.0,28.1764
74,US-2015-134026,FUR-FU-10003708,JE-15745,97.04,2,0.2,1.213
8164,CA-2015-168207,FUR-FU-10004909,LT-17110,96.96,6,0.0,33.936
4256,CA-2017-163160,OFF-BI-10000778,TS-21610,96.784,4,0.8,-145.176
97,CA-2017-161018,FUR-FU-10000629,PN-18775,96.53,7,0.0,40.5426
8686,CA-2017-137323,OFF-ST-10003996,PW-19030,96.36,6,0.0,25.0536
1731,CA-2014-125136,OFF-PA-10001457,KD-16495,96.256,8,0.2,31.2832
4945,CA-2016-151372,OFF-PA-10004381,JH-15985,96.08,2,0.0,46.1184
6200,CA-2015-149909,OFF-PA-10001790,RA-19915,96.08,2,0.0,46.1184
4922,CA-2017-114055,OFF-PA-10004381,MH-18115,96.08,2,0.0,46.1184
1365,US-2017-155425,TEC-MA-10003183,AB-10600,95.994,2,0.7,-63.996
5939,CA-2017-122077,TEC-PH-10003811,JF-15295,95.992,1,0.2,9.5992
1199,CA-2016-130946,FUR-CH-10004540,ZC-21910,95.984,4,0.3,-4.1136
9654,CA-2017-161893,TEC-AC-10001874,HP-14815,95.984,2,0.2,11.998
1010,CA-2017-135034,TEC-PH-10003931,AT-10735,95.984,2,0.2,5.999
1467,CA-2014-151708,TEC-AC-10001767,MB-17305,95.976,3,0.2,-10.7973
6936,CA-2017-137365,TEC-AC-10001767,BP-11095,95.976,3,0.2,-10.7973
101,CA-2016-158568,TEC-AC-10001767,RB-19465,95.976,3,0.2,-10.7973
8911,CA-2017-102610,TEC-AC-10000303,CA-12265,95.976,3,0.2,15.5961
8987,CA-2015-123092,OFF-BI-10001718,JG-15115,95.97,5,0.7,-73.577
2514,CA-2016-124506,TEC-AC-10003280,BB-11545,95.968,4,0.2,1.1996
1945,CA-2016-108581,TEC-AC-10001109,EA-14035,95.968,4,0.2,26.3912
2999,CA-2014-138317,TEC-AC-10003628,NW-18400,95.968,4,0.2,28.7904
3199,CA-2014-131527,TEC-PH-10001644,TB-21280,95.968,4,0.2,9.5968
2686,CA-2016-133123,OFF-EN-10003055,KB-16315,95.952,3,0.2,29.985
8462,CA-2014-146500,OFF-ST-10000563,AT-10735,95.94,3,0.0,9.594
1657,US-2017-132444,OFF-ST-10000563,CD-12280,95.94,3,0.0,9.594
2003,CA-2017-163510,OFF-ST-10000563,JW-15955,95.94,3,0.0,9.594
417,CA-2017-122105,OFF-AR-10004344,CJ-12010,95.92,8,0.0,25.8984
1217,US-2017-118087,TEC-AC-10004469,SP-20620,95.88,3,0.2,28.764
9445,CA-2015-104052,TEC-PH-10003215,TP-21565,95.84,4,0.2,34.742
4025,CA-2017-130764,TEC-PH-10003215,JO-15145,95.84,4,0.2,34.742
4353,CA-2017-107748,TEC-PH-10003215,AG-10330,95.84,4,0.2,34.742
478,CA-2016-103891,TEC-PH-10000149,KH-16690,95.76,6,0.2,7.182
3504,CA-2017-125115,TEC-AC-10001714,RD-19930,95.736,3,0.2,20.3439
6890,CA-2017-164756,TEC-PH-10001552,SS-20140,95.68,8,0.0,26.7904
2725,CA-2014-153479,OFF-BI-10002867,DF-13135,95.648,2,0.2,31.0856
44,CA-2017-139619,OFF-ST-10003282,ES-14080,95.616,2,0.2,9.5616
6716,CA-2017-107629,OFF-AR-10002987,DB-13060,95.232,6,0.2,24.9984
9895,US-2016-115441,FUR-FU-10001756,SH-19975,95.2,5,0.0,27.608
5788,CA-2017-141117,OFF-AR-10003727,JK-16090,95.144,7,0.2,10.7037
5945,CA-2014-104178,TEC-AC-10002399,JM-15265,95.1,5,0.0,30.432
2444,CA-2016-146934,TEC-AC-10002399,AF-10870,95.1,5,0.0,30.432
1667,CA-2016-128531,TEC-AC-10003023,NS-18505,94.992,2,0.2,-2.3748
7741,CA-2014-154781,TEC-AC-10000474,SC-20680,94.99,1,0.0,28.497
2136,CA-2015-122210,TEC-PH-10002807,WB-21850,94.92,4,0.4,15.82
2079,CA-2017-140676,OFF-PA-10004243,BF-11080,94.85,5,0.0,45.528
3220,US-2015-137008,OFF-PA-10001295,JP-15460,94.85,5,0.0,45.528
9916,CA-2017-160927,OFF-PA-10000176,TM-21010,94.85,5,0.0,45.528
477,CA-2014-144666,OFF-PA-10003465,JP-15520,94.85,5,0.0,45.528
2322,CA-2015-109470,OFF-BI-10004492,KC-16255,94.74,3,0.0,44.5278
9233,CA-2016-126732,FUR-FU-10001889,LR-16915,94.68,9,0.0,31.2444
5917,US-2015-126977,OFF-ST-10003058,PF-19120,94.6,4,0.0,27.434
4226,US-2014-102631,FUR-FU-10003930,EB-13840,94.428,3,0.6,-42.4926
2402,CA-2017-145877,OFF-ST-10000649,AS-10090,94.2,6,0.0,23.55
8665,CA-2017-126634,FUR-FU-10004973,AB-10165,94.2,5,0.0,39.564
8328,CA-2017-103478,OFF-BI-10004224,KL-16555,94.192,7,0.8,-164.836
494,CA-2016-169166,TEC-AC-10000991,SS-20590,93.98,2,0.0,13.1572
147,CA-2014-110072,FUR-FU-10000521,MG-17680,93.888,4,0.2,12.9096
1346,CA-2014-118339,OFF-AP-10001154,BN-11515,93.78,2,0.0,36.5742
6928,CA-2016-140382,OFF-ST-10003638,RD-19900,93.68,4,0.0,25.2936
6777,US-2016-152373,OFF-ST-10003479,PT-19090,93.456,3,0.2,-17.523
8007,CA-2016-139808,OFF-FA-10001883,MC-18100,93.36,12,0.0,0.9336
5135,CA-2017-155607,OFF-BI-10003364,FG-14260,93.344,4,0.2,32.6704
8752,CA-2016-105662,OFF-PA-10001001,RB-19465,93.248,4,0.2,31.4712
5819,CA-2014-124730,OFF-LA-10001158,LS-17245,93.15,9,0.0,44.712
218,CA-2016-130162,OFF-ST-10001328,JH-15910,93.06,6,0.0,26.0568
9087,CA-2016-143406,OFF-AP-10001564,LR-17035,93.032,2,0.8,-251.1864
3156,CA-2014-128986,OFF-PA-10001289,GH-14410,93.024,3,0.2,33.7212
3803,CA-2016-156503,OFF-PA-10002319,NC-18415,93.024,3,0.2,33.7212
9521,CA-2016-101189,OFF-ST-10004180,JB-15400,93.02,2,0.0,3.7208
8940,CA-2015-134117,OFF-BI-10002026,PG-18895,92.96,2,0.2,31.374
7032,CA-2016-145548,OFF-AR-10003373,EB-13750,92.94,3,0.0,25.0938
7148,CA-2016-139941,OFF-PA-10000241,CB-12415,92.94,3,0.0,41.823
1925,CA-2017-126865,OFF-PA-10003039,NP-18325,92.94,3,0.0,41.823
9824,US-2014-164406,OFF-PA-10000167,BD-11605,92.94,3,0.0,41.823
3021,CA-2015-123568,OFF-PA-10001125,SC-20095,92.94,3,0.0,41.823
7242,CA-2017-136651,OFF-BI-10003638,JF-15355,92.88,6,0.2,30.186
7378,CA-2014-132787,OFF-ST-10001321,MC-18130,92.52,6,0.0,24.9804
9006,CA-2017-107825,OFF-ST-10001321,NB-18655,92.52,6,0.0,24.9804
3478,CA-2014-143385,TEC-AC-10001635,SJ-20500,92.52,9,0.0,18.504
475,CA-2014-144666,OFF-ST-10001321,JP-15520,92.52,6,0.0,24.9804
1821,CA-2016-168956,OFF-AP-10004233,EA-14035,92.064,6,0.8,-225.5568
211,CA-2017-135860,OFF-ST-10001522,JH-15985,91.99,1,0.0,3.6796
6866,US-2016-126452,TEC-PH-10003555,SC-20230,91.96,5,0.2,-20.691
9991,CA-2017-121258,FUR-FU-10000747,DB-13060,91.96,2,0.0,15.6332
5812,US-2015-163279,FUR-FU-10000747,JD-16150,91.96,2,0.0,15.6332
2097,US-2016-146570,OFF-AR-10004602,SN-20710,91.96,4,0.0,25.7488
1556,CA-2017-120761,TEC-AC-10000171,AB-10150,91.96,4,0.0,39.5428
6016,CA-2014-102652,FUR-FU-10000747,AY-10555,91.96,2,0.0,15.6332
6020,CA-2014-152422,OFF-AP-10002892,BD-11635,91.92,5,0.2,11.49
3606,CA-2017-112956,FUR-FU-10004960,TH-21550,91.92,4,0.0,31.2528
567,CA-2017-156951,OFF-PA-10004530,EB-13840,91.84,8,0.0,45.0016
3006,CA-2014-148761,OFF-BI-10000666,PA-19060,91.68,3,0.0,45.84
3023,CA-2015-123568,OFF-BI-10001510,SC-20095,91.68,5,0.2,28.65
1453,CA-2016-133711,OFF-BI-10000666,MC-17425,91.68,3,0.0,45.84
4599,US-2017-169502,OFF-AP-10001947,MG-17650,91.6,5,0.0,26.564
4904,CA-2017-110884,OFF-LA-10003510,SH-20395,91.59,3,0.0,42.1314
9456,CA-2016-140977,TEC-MA-10003493,JL-15175,91.475,1,0.5,-1.8295
4120,CA-2015-153416,OFF-BI-10002706,TS-21340,91.392,8,0.2,29.7024
8847,CA-2017-156664,OFF-PA-10002222,BP-11290,91.36,5,0.2,29.692
444,CA-2016-115756,OFF-PA-10002222,PK-19075,91.36,4,0.0,42.0256
8703,CA-2017-119284,OFF-PA-10000312,TS-21205,91.36,5,0.2,29.692
6001,US-2014-112991,OFF-PA-10002222,SH-19975,91.36,4,0.0,42.0256
8995,CA-2014-109043,OFF-PA-10000312,CS-12355,91.36,5,0.2,29.692
4927,CA-2017-117653,FUR-TA-10003008,MO-17500,91.275,1,0.5,-67.5435
1456,CA-2017-148474,OFF-BI-10000977,ME-17320,91.2,3,0.0,41.952
5722,CA-2015-138674,TEC-AC-10000358,KB-16585,91.176,3,0.2,4.5588
9515,CA-2014-100293,OFF-PA-10000176,NF-18475,91.056,6,0.2,31.8696
4126,CA-2017-123239,FUR-FU-10001602,MG-18145,91.032,3,0.2,-2.2758
4805,CA-2017-136364,FUR-FU-10002501,MH-17455,91.008,9,0.2,19.3392
2941,CA-2017-155880,FUR-CH-10000422,JD-16150,90.99,1,0.0,14.5584
908,CA-2017-143259,TEC-PH-10004774,PO-18865,90.93,7,0.0,2.7279
7968,CA-2016-157707,FUR-BO-10001567,CC-12610,90.882,3,0.7,-190.8522
7826,CA-2015-127327,FUR-CH-10004218,PW-19030,90.882,1,0.1,15.147
2078,CA-2017-140676,OFF-AP-10000358,BF-11080,90.86,7,0.0,26.3494
9122,CA-2017-122007,OFF-AP-10000358,JK-15325,90.86,7,0.0,26.3494
5827,CA-2017-161067,FUR-CH-10004626,KB-16405,90.801,1,0.1,14.1246
3065,CA-2017-106859,OFF-ST-10000615,BF-11215,90.8,8,0.0,25.424
9633,CA-2017-154809,OFF-AP-10004785,MH-17455,90.64,8,0.0,38.9752
1845,US-2017-113852,TEC-AC-10003027,GW-14605,90.57,3,0.0,11.7741
27,CA-2016-121755,TEC-AC-10003027,EH-13945,90.57,3,0.0,11.7741
4925,CA-2017-114055,TEC-PH-10002890,MH-18115,90.48,2,0.0,23.5248
9852,CA-2016-158155,OFF-BI-10001670,EH-13765,90.48,3,0.2,33.93
9068,CA-2016-150077,TEC-PH-10002890,MS-17365,90.48,2,0.0,23.5248
5410,CA-2017-108854,OFF-BI-10001670,DM-13345,90.48,3,0.2,33.93
4621,CA-2017-145219,OFF-BI-10001670,RM-19675,90.48,3,0.2,33.93
2492,CA-2014-113579,OFF-PA-10001457,KD-16345,90.24,6,0.0,41.5104
6501,CA-2015-103135,OFF-BI-10000069,SS-20515,90.06,6,0.0,41.4276
3222,US-2015-137008,TEC-AC-10000892,JP-15460,90.0,1,0.0,32.4
8628,CA-2015-164084,TEC-AC-10002305,AG-10525,90.0,5,0.0,16.2
5288,CA-2017-105991,FUR-BO-10004467,LH-17020,89.991,3,0.7,-152.9847
53,CA-2015-115742,FUR-CH-10003061,DP-13000,89.99,1,0.0,17.0981
4870,CA-2017-131366,TEC-PH-10003437,SC-20440,89.988,2,0.4,-14.998
7135,CA-2017-141439,TEC-PH-10001819,TT-21460,89.98,2,0.0,43.1904
2739,CA-2015-115798,TEC-PH-10001819,KL-16645,89.98,2,0.0,43.1904
3351,CA-2016-147536,TEC-AC-10003280,AR-10510,89.97,3,0.0,18.8937
1488,CA-2015-140410,TEC-AC-10001109,CM-12655,89.97,3,0.0,37.7874
8964,CA-2016-157280,TEC-AC-10000057,LW-17125,89.97,3,0.0,18.8937
6462,US-2017-133361,TEC-AC-10003280,AJ-10780,89.97,3,0.0,18.8937
9723,CA-2016-105781,TEC-AC-10003628,JF-15565,89.97,3,0.0,39.5868
9078,US-2014-124625,TEC-AC-10003280,SP-20650,89.97,3,0.0,18.8937
9726,CA-2017-142293,TEC-AC-10001109,SC-20380,89.97,3,0.0,37.7874
8230,CA-2016-123050,TEC-AC-10001109,BC-11125,89.97,3,0.0,37.7874
7180,US-2016-144351,TEC-PH-10001644,RC-19960,89.97,3,0.0,25.1916
8842,US-2016-112396,TEC-AC-10003628,JR-16210,89.97,3,0.0,39.5868
7987,CA-2016-137939,TEC-PH-10003589,PJ-19015,89.95,5,0.0,43.176
7739,CA-2017-141103,TEC-PH-10003589,JF-15355,89.95,5,0.0,43.176
8835,US-2017-132675,TEC-PH-10003171,KF-16285,89.9,2,0.0,25.172
931,CA-2017-144932,OFF-AR-10001468,AB-10165,89.856,3,0.2,21.3408
6610,US-2015-118906,OFF-ST-10002406,KB-16585,89.82,6,0.0,25.1496
5568,CA-2017-157966,FUR-CH-10003606,SU-20665,89.768,1,0.3,-2.5648
7229,CA-2014-157546,OFF-BI-10002498,RD-19720,89.712,6,0.2,30.2778
9061,CA-2015-136420,OFF-BI-10002854,CS-12250,89.696,4,0.2,33.636
6972,CA-2017-153822,TEC-AC-10000109,AB-10105,89.584,2,0.2,4.4792
217,CA-2015-146262,TEC-AC-10000109,VW-21775,89.584,2,0.2,4.4792
8197,CA-2017-102736,TEC-AC-10004568,LP-17095,89.568,4,0.2,-1.1196
5296,CA-2017-142174,OFF-PA-10000806,DP-13000,89.568,2,0.2,32.4684
3636,CA-2016-145177,OFF-PA-10004039,PP-18955,89.568,2,0.2,32.4684
7269,CA-2016-133368,OFF-PA-10004039,AG-10675,89.568,2,0.2,32.4684
9645,US-2017-107979,TEC-AC-10002006,FO-14305,89.544,7,0.2,12.3123
2682,CA-2017-127026,OFF-BI-10001196,MH-18115,89.52,4,0.0,42.0744
4525,CA-2014-107454,FUR-FU-10004018,RD-19720,89.34,6,0.0,24.1218
8106,CA-2017-159149,FUR-BO-10001601,CR-12820,89.0664,1,0.32,-17.0274
6067,CA-2015-151547,OFF-SU-10000898,AH-10465,88.96,8,0.2,10.008
7449,CA-2017-115448,FUR-FU-10004090,MH-18025,88.92,5,0.2,14.4495
1727,CA-2015-127453,OFF-AP-10003860,JK-15370,88.832,4,0.2,7.7728
345,US-2015-120712,OFF-ST-10000107,CS-12130,88.8,4,0.2,-2.22
7693,CA-2014-102330,OFF-LA-10003923,AI-10855,88.8,6,0.0,44.4
6228,CA-2014-148782,TEC-PH-10002923,PO-18850,88.776,3,0.2,7.7679
5367,CA-2017-158071,TEC-PH-10002923,BD-11320,88.776,3,0.2,7.7679
6293,CA-2015-151253,TEC-PH-10002923,AZ-10750,88.776,3,0.2,7.7679
3147,CA-2017-131828,TEC-PH-10002923,CS-11845,88.776,3,0.2,7.7679
4974,US-2016-153815,OFF-PA-10004071,KL-16555,88.768,2,0.2,31.0688
1928,CA-2017-121538,OFF-PA-10004071,RH-19495,88.768,2,0.2,31.0688
7153,CA-2014-137911,OFF-PA-10004071,BP-11095,88.768,2,0.2,31.0688
1450,CA-2015-145821,TEC-PH-10004348,JB-15400,88.752,3,0.2,11.094
1660,CA-2017-127285,OFF-BI-10004330,MM-18055,88.752,3,0.2,27.735
4316,CA-2015-115945,OFF-BI-10004330,AB-10165,88.752,3,0.2,27.735
1399,CA-2016-124485,TEC-AC-10002323,NC-18340,88.4,4,0.0,11.492
4249,CA-2016-157336,OFF-BI-10004236,SJ-20500,88.08,6,0.0,40.5168
9129,US-2017-147655,OFF-BI-10002931,AS-10045,88.074,7,0.7,-58.716
2311,US-2017-120418,OFF-AR-10002956,BC-11125,88.04,5,0.2,6.603
3967,CA-2016-149902,OFF-AR-10002956,DW-13540,88.04,4,0.0,22.8904
621,CA-2017-117947,FUR-FU-10000521,NG-18355,88.02,3,0.0,27.2862
6002,CA-2014-124079,FUR-FU-10002553,RF-19345,87.96,3,0.2,7.6965
3693,US-2015-131359,TEC-PH-10004531,FA-14230,87.96,5,0.2,30.786
7158,CA-2016-131380,OFF-ST-10002485,CC-12220,87.92,4,0.0,0.8792
1329,CA-2017-106033,OFF-AR-10002818,FG-14260,87.92,4,0.0,26.376
6153,CA-2017-139437,OFF-ST-10002485,RD-19585,87.92,4,0.0,0.8792
5408,CA-2017-108854,OFF-PA-10003022,DM-13345,87.92,4,0.0,40.4432
9411,US-2017-110149,FUR-FU-10001475,WB-21850,87.92,5,0.2,15.386
8023,CA-2014-129189,OFF-EN-10003567,HM-14860,87.92,5,0.2,29.673
5987,CA-2016-163776,OFF-ST-10002485,JS-16030,87.92,4,0.0,0.8792
7467,CA-2016-138282,OFF-AP-10001366,AH-10690,87.84,8,0.0,23.7168
7711,US-2015-142811,TEC-PH-10003095,JL-15850,87.8,5,0.2,32.925
6339,CA-2017-143112,TEC-PH-10003095,TS-21370,87.8,4,0.0,43.9
6277,US-2016-139087,OFF-LA-10001074,DK-13375,87.71,7,0.0,41.2237
5915,US-2015-126977,OFF-LA-10002762,PF-19120,87.71,7,0.0,41.2237
8136,CA-2015-121776,OFF-LA-10002762,RD-19585,87.71,7,0.0,41.2237
2476,CA-2016-114972,OFF-LA-10004545,PF-19225,87.71,7,0.0,41.2237
3762,CA-2017-104577,OFF-PA-10000659,CK-12205,87.6,5,0.0,42.048
314,CA-2014-120887,FUR-FU-10001588,TS-21205,87.54,3,0.0,37.6422
3831,CA-2017-141733,OFF-AP-10001563,RW-19540,87.444,2,0.1,18.4604
6670,CA-2017-122175,TEC-AC-10004859,CA-12775,87.4,5,0.0,34.96
8375,CA-2015-158701,OFF-AP-10004859,JL-15175,87.36,6,0.0,23.5872
5354,US-2016-101616,OFF-BI-10000014,CY-12745,87.28,8,0.0,41.0216
5930,US-2017-169551,FUR-BO-10001519,RL-19615,87.21,3,0.5,-45.3492
3530,CA-2015-141145,TEC-AC-10001465,DB-13405,87.168,3,0.2,10.896
6648,US-2016-127334,OFF-AP-10001205,MP-18175,87.168,2,0.2,8.7168
5808,CA-2016-149783,OFF-AP-10001205,DL-13315,87.168,2,0.2,8.7168
7176,US-2017-141677,OFF-AP-10001205,HK-14890,87.168,8,0.8,-226.6368
8358,CA-2014-110555,OFF-ST-10000876,MM-18055,87.08,7,0.0,24.3824
1787,CA-2017-166317,TEC-PH-10001615,JE-15610,86.97,3,0.0,25.2213
293,CA-2016-110772,FUR-BO-10004709,NZ-18565,86.97,3,0.5,-48.7032
1037,CA-2016-113061,FUR-FU-10003975,EL-13735,86.62,2,0.0,8.662
3312,CA-2016-162747,FUR-FU-10003691,AH-10030,86.45,7,0.0,38.038
4537,CA-2017-138464,OFF-BI-10001543,VF-21715,86.376,3,0.2,30.2316
2127,CA-2014-126032,TEC-AC-10000158,BS-11665,86.376,3,0.2,1.0797
